timestamp	latitude	longitude	GPSQuality	numSatellites	horizontalDilution	geoidHeight	geoidUnits	status	knotSpeed	trackAngle	date
12:05:16	49.22499333333333	-122.82322666666667	1	6	1.42	-16.7	M	A	2.78	31.15	2020-09-18
12:05:17	49.22497	-122.82320166666666	1	6	1.42	-16.7	M	A	1.87	72.95	2020-09-18
12:05:18	49.22510333333334	-122.82317833333333	1	6	1.42	-16.7	M	A	1.67	122.11	2020-09-18
12:05:20	49.225213333333336	-122.8235	1	6	1.43	-16.7	M	A	0.75	109.1	2020-09-18
12:05:21	49.22506	-122.82339833333333	1	6	1.43	-16.7	M	A	0.34	109.1	2020-09-18
12:05:22	49.225035	-122.82339	1	6	1.43	-16.7	M	A	0.88	307.24	2020-09-18
12:05:23	49.22501666666667	-122.82341833333334	1	6	1.43	-16.7	M	A	0.95	218.64	2020-09-18
12:05:25	49.22495833333333	-122.82334	1	6	1.43	-16.7	M	A	2.02	139.28	2020-09-18
12:05:26	49.22501	-122.82339	1	5	1.56	-16.7	M	A	0.66	159.53	2020-09-18
12:05:27	49.22513	-122.82339833333333	1	5	1.56	-16.7	M	A	1.42	110.11	2020-09-18
12:05:29	49.225125	-122.82346666666666	1	5	1.56	-16.7	M	A	1.44	140.37	2020-09-18
12:05:30	49.22499166666667	-122.82333166666666	1	5	1.57	-16.7	M	A	1.67	13.53	2020-09-18
12:05:31	49.22506833333333	-122.82338166666666	1	5	1.57	-16.7	M	A	0.42	13.53	2020-09-18
12:05:32	49.225065	-122.82338	1	5	1.57	-16.7	M	A	1.01	57.76	2020-09-18
12:05:33	49.22504166666667	-122.82340166666667	1	5	1.57	-16.7	M	A	0.57	57.76	2020-09-18
12:05:35	49.225015	-122.82348	1	5	1.57	-16.7	M	A	0.9	352.86	2020-09-18
12:05:36	49.22494	-122.82342	1	5	1.57	-16.7	M	A	0.88	78.18	2020-09-18
12:05:37	49.22507	-122.82347	1	5	1.57	-16.7	M	A	2.14	1.91	2020-09-18
12:05:38	49.225121666666666	-122.82346	1	5	1.57	-16.7	M	A	0.69	117.24	2020-09-18
12:05:39	49.225076666666666	-122.82344166666667	1	5	1.57	-16.7	M	A	0.28	117.24	2020-09-18
12:05:40	49.22506	-122.823435	1	5	1.57	-16.7	M	A	0.08	117.24	2020-09-18
12:05:41	49.224981666666665	-122.82343	1	5	1.57	-16.7	M	A	1.02	168.96	2020-09-18
12:05:42	49.22497166666667	-122.82344166666667	1	6	1.43	-16.7	M	A	1.38	150.22	2020-09-18
12:05:43	49.22496666666667	-122.82343333333333	1	6	1.43	-16.7	M	A	0.78	150.94	2020-09-18
12:05:44	49.224955	-122.82342833333334	1	6	1.43	-16.7	M	A	1.45	170.66	2020-09-18
12:05:45	49.224935	-122.82342333333334	1	6	1.43	-16.7	M	A	2.71	167.18	2020-09-18
12:05:46	49.22492	-122.82341666666667	1	6	1.43	-16.7	M	A	2.95	164.21	2020-09-18
12:05:47	49.224898333333336	-122.82339833333333	1	6	1.43	-16.7	M	A	3.68	156.1	2020-09-18
12:05:48	49.22488166666667	-122.82339	1	6	1.43	-16.7	M	A	4.07	160.01	2020-09-18
12:05:49	49.22487	-122.82337	1	6	1.43	-16.7	M	A	4.14	150.22	2020-09-18
12:05:50	49.22486166666667	-122.82335333333333	1	6	1.43	-16.7	M	A	4.11	139.66	2020-09-18
12:05:51	49.224848333333334	-122.82333166666666	1	6	1.43	-16.7	M	A	4.08	144.58	2020-09-18
12:05:52	49.224846666666664	-122.82332333333333	1	6	1.43	-16.7	M	A	3.45	126.79	2020-09-18
12:05:53	49.224835	-122.82330666666667	1	6	1.43	-16.7	M	A	3.74	124.93	2020-09-18
12:05:54	49.224828333333335	-122.82327166666667	1	6	1.71	-16.7	M	A	3.74	119.33	2020-09-18
12:05:55	49.22482333333333	-122.82323666666667	1	6	1.71	-16.7	M	A	3.92	107.04	2020-09-18
12:05:56	49.22481166666667	-122.82319333333334	1	6	1.71	-16.7	M	A	4.84	108.53	2020-09-18
12:05:57	49.2248	-122.82315	1	6	1.72	-16.7	M	A	5.26	105.85	2020-09-18
12:05:58	49.224781666666665	-122.82313166666667	1	6	1.72	-16.7	M	A	4.99	104.84	2020-09-18
12:05:59	49.22477	-122.82311	1	6	1.97	-16.7	M	A	4.7	105.38	2020-09-18
12:06:00	49.224761666666666	-122.82305	1	6	1.43	-16.7	M	A	5.26	99.43	2020-09-18
12:06:01	49.22474666666667	-122.82303	1	5	2.08	-16.7	M	A	5.09	99.69	2020-09-18
12:06:02	49.224736666666665	-122.82301833333334	1	5	2.07	-16.7	M	A	5.12	98.22	2020-09-18
12:06:03	49.224716666666666	-122.823005	1	5	2.08	-16.7	M	A	5.57	107.72	2020-09-18
12:06:04	49.22470166666667	-122.823	1	5	2.07	-16.7	M	A	4.61	109.51	2020-09-18
12:06:05	49.22469666666667	-122.82297166666666	1	5	2.08	-16.7	M	A	4.84	104.76	2020-09-18
12:06:06	49.22468833333333	-122.82296166666667	1	5	2.07	-16.7	M	A	5.11	103.55	2020-09-18
12:06:07	49.22468666666666	-122.82294166666667	1	5	2.07	-16.7	M	A	5.32	98.23	2020-09-18
12:06:08	49.22468166666667	-122.82292333333334	1	5	2.08	-16.7	M	A	5.26	96.39	2020-09-18
12:06:09	49.22467833333334	-122.82290166666667	1	5	2.07	-16.7	M	A	5.54	94.55	2020-09-18
12:06:10	49.22468	-122.82287	1	5	2.07	-16.7	M	A	5.59	90.19	2020-09-18
12:06:11	49.22468	-122.82283833333334	1	5	2.07	-16.7	M	A	5.91	87.67	2020-09-18
12:06:12	49.224685	-122.82280166666666	1	5	2.07	-16.7	M	A	6.08	85.71	2020-09-18
12:06:13	49.224693333333335	-122.82276	1	5	2.07	-16.7	M	A	6.54	80.36	2020-09-18
12:06:14	49.22469	-122.82271166666666	1	5	2.07	-16.7	M	A	6.79	86.8	2020-09-18
12:06:15	49.224691666666665	-122.82267333333333	1	5	2.07	-16.7	M	A	7.04	87.88	2020-09-18
12:06:16	49.22469	-122.82264166666667	1	5	2.07	-16.7	M	A	7.08	91.11	2020-09-18
12:06:17	49.22468666666666	-122.82259333333333	1	5	2.07	-16.7	M	A	7.6	93.56	2020-09-18
12:06:18	49.224698333333336	-122.82255666666667	1	5	2.07	-16.7	M	A	7.09	84.21	2020-09-18
12:06:19	49.2247	-122.82253833333333	1	6	1.46	-16.7	M	A	6.67	85.21	2020-09-18
12:06:20	49.22470166666667	-122.822515	1	6	1.46	-16.7	M	A	6.04	85.81	2020-09-18
12:06:21	49.22470166666667	-122.822495	1	6	1.46	-16.7	M	A	5.41	87.16	2020-09-18
12:06:22	49.22470666666667	-122.82246833333333	1	6	1.46	-16.7	M	A	5.26	83.39	2020-09-18
12:06:23	49.224716666666666	-122.82243833333334	1	6	1.46	-16.7	M	A	5.41	77.82	2020-09-18
12:06:24	49.224716666666666	-122.82240833333333	1	6	1.46	-16.7	M	A	5.34	82.3	2020-09-18
12:06:25	49.22472333333333	-122.82238	1	6	1.46	-16.7	M	A	5.05	79.81	2020-09-18
12:06:26	49.224735	-122.822355	1	6	1.46	-16.7	M	A	4.66	72.68	2020-09-18
12:06:27	49.224761666666666	-122.822325	1	6	1.46	-16.7	M	A	5.86	59.65	2020-09-18
12:06:28	49.224785	-122.82228666666667	1	6	1.46	-16.7	M	A	6.91	56.42	2020-09-18
12:06:29	49.22483666666667	-122.82228	1	6	1.6	-16.7	M	A	6.98	45.68	2020-09-18
12:06:30	49.22486	-122.82225833333334	1	6	1.6	-16.7	M	A	6.54	30.44	2020-09-18
12:06:31	49.224895	-122.82225166666667	1	6	1.6	-16.7	M	A	6.32	18.91	2020-09-18
12:06:32	49.224915	-122.82224	1	6	1.6	-16.7	M	A	5.66	13.42	2020-09-18
12:06:33	49.22493333333333	-122.82223	1	6	1.89	-16.7	M	A	5.32	10.13	2020-09-18
12:06:34	49.224955	-122.822225	1	6	1.89	-16.7	M	A	5.32	2.88	2020-09-18
12:06:35	49.22497166666667	-122.82222333333333	1	6	1.9	-16.7	M	A	5.27	355.09	2020-09-18
12:06:36	49.224983333333334	-122.822215	1	6	1.9	-16.7	M	A	5.03	355.75	2020-09-18
12:06:37	49.225008333333335	-122.82220666666667	1	6	1.89	-16.7	M	A	5.53	356.64	2020-09-18
12:06:38	49.225031666666666	-122.8222	1	6	1.89	-16.7	M	A	5.52	359.89	2020-09-18
12:06:39	49.22506166666667	-122.822195	1	6	1.89	-16.7	M	A	5.79	0.6	2020-09-18
12:06:40	49.225091666666664	-122.82219	1	6	1.9	-16.7	M	A	6.17	358.78	2020-09-18
12:06:41	49.225115	-122.822185	1	6	1.89	-16.7	M	A	6.11	359.3	2020-09-18
12:06:42	49.22514	-122.82217666666666	1	7	1.83	-16.7	M	A	5.8	356.41	2020-09-18
12:06:43	49.225161666666665	-122.82216833333334	1	7	1.83	-16.7	M	A	5.58	1.86	2020-09-18
12:06:44	49.225186666666666	-122.82215666666667	1	7	1.83	-16.7	M	A	5.58	1.65	2020-09-18
12:06:45	49.225208333333335	-122.82215	1	7	1.83	-16.7	M	A	5.16	5.58	2020-09-18
12:06:46	49.225228333333334	-122.82213833333333	1	7	1.83	-16.7	M	A	5.21	10.49	2020-09-18
12:06:47	49.225245	-122.82212166666666	1	7	1.83	-16.7	M	A	5.05	17.36	2020-09-18
12:06:48	49.22526166666667	-122.82210833333333	1	7	1.55	-16.7	M	A	4.54	12.99	2020-09-18
12:06:49	49.225278333333335	-122.82209333333333	1	7	1.83	-16.7	M	A	4.53	11.62	2020-09-18
12:06:50	49.22531333333333	-122.822105	1	7	1.83	-16.7	M	A	5.24	4.19	2020-09-18
12:06:51	49.225345	-122.822105	1	7	1.83	-16.7	M	A	5.86	3.3	2020-09-18
12:06:52	49.22537166666667	-122.82209333333333	1	7	1.83	-16.7	M	A	6.11	9.24	2020-09-18
12:06:53	49.225413333333336	-122.82208666666666	1	7	1.83	-16.7	M	A	7.05	14.95	2020-09-18
12:06:54	49.22544333333333	-122.82207333333334	1	7	1.83	-16.7	M	A	7.06	18.34	2020-09-18
12:06:55	49.225475	-122.82206166666667	1	7	1.55	-16.7	M	A	6.17	10.81	2020-09-18
12:06:56	49.22551166666667	-122.822055	1	7	1.83	-16.7	M	A	5.83	9.83	2020-09-18
12:06:57	49.22553833333333	-122.82205166666667	1	7	1.83	-16.7	M	A	5.79	7.33	2020-09-18
12:06:58	49.225566666666666	-122.82205333333333	1	7	1.83	-16.7	M	A	5.77	4.85	2020-09-18
12:06:59	49.22561	-122.82205333333333	1	7	1.83	-16.7	M	A	5.96	6.07	2020-09-18
12:07:00	49.225633333333334	-122.82205666666667	1	6	1.97	-16.7	M	A	5.49	2.4	2020-09-18
12:07:01	49.22567333333333	-122.82207	1	7	1.83	-16.7	M	A	5.48	354.87	2020-09-18
12:07:02	49.22571666666666	-122.822085	1	8	1.0	-16.7	M	A	6.13	349.64	2020-09-18
12:07:03	49.225743333333334	-122.82208333333334	1	8	1.0	-16.7	M	A	5.72	350.25	2020-09-18
12:07:04	49.225785	-122.82210166666667	1	8	1.0	-16.7	M	A	5.94	334.82	2020-09-18
12:07:05	49.225818333333336	-122.82212166666666	1	8	0.99	-16.7	M	A	5.77	332.75	2020-09-18
12:07:06	49.22584166666667	-122.82214833333333	1	8	0.99	-16.7	M	A	5.7	326.59	2020-09-18
12:07:07	49.22586166666667	-122.82218166666667	1	8	0.99	-16.7	M	A	5.71	313.76	2020-09-18
12:07:08	49.225878333333334	-122.82221	1	8	0.99	-16.7	M	A	5.53	309.21	2020-09-18
12:07:09	49.22591	-122.82225666666666	1	8	0.99	-16.7	M	A	6.57	309.87	2020-09-18
12:07:10	49.225926666666666	-122.822295	1	7	1.55	-16.7	M	A	6.57	306.43	2020-09-18
12:07:11	49.225945	-122.82232666666667	1	7	1.55	-16.7	M	A	6.36	304.76	2020-09-18
12:07:12	49.22596	-122.82237	1	7	1.55	-16.7	M	A	6.68	300.04	2020-09-18
12:07:13	49.22597833333333	-122.82242	1	8	1.24	-16.7	M	A	7.25	295.18	2020-09-18
12:07:14	49.225986666666664	-122.82244166666666	1	8	1.24	-16.7	M	A	6.68	294.87	2020-09-18
12:07:15	49.22598833333333	-122.82248333333334	1	8	1.24	-16.7	M	A	6.39	286.99	2020-09-18
12:07:16	49.225985	-122.82252166666666	1	8	1.24	-16.7	M	A	5.94	280.82	2020-09-18
12:07:17	49.225965	-122.82255166666667	1	8	1.24	-16.7	M	A	5.9	275.88	2020-09-18
12:07:18	49.225971666666666	-122.8226	1	8	1.61	-16.7	M	A	5.85	278.07	2020-09-18
12:07:19	49.225975	-122.822645	1	8	1.61	-16.7	M	A	5.3	278.2	2020-09-18
12:07:20	49.225965	-122.822745	1	8	1.61	-16.7	M	A	4.78	275.57	2020-09-18
12:07:21	49.225973333333336	-122.82279	1	8	1.24	-16.7	M	A	5.23	279.09	2020-09-18
12:07:22	49.225965	-122.82286166666667	1	8	1.24	-16.7	M	A	6.01	269.01	2020-09-18
12:07:23	49.225965	-122.82290666666667	1	8	1.24	-16.7	M	A	6.39	265.28	2020-09-18
12:07:24	49.22595666666667	-122.82296833333334	1	8	1.24	-16.7	M	A	5.5	258.93	2020-09-18
12:07:25	49.225966666666665	-122.82304666666667	1	8	1.24	-16.7	M	A	5.09	254.07	2020-09-18
12:07:26	49.22596	-122.82309833333333	1	8	1.24	-16.7	M	A	4.91	242.06	2020-09-18
12:07:27	49.225945	-122.82313833333333	1	8	1.24	-16.7	M	A	4.44	228.91	2020-09-18
12:07:28	49.225915	-122.82316833333333	1	8	1.24	-16.7	M	A	4.4	222.01	2020-09-18
12:07:29	49.225881666666666	-122.823185	1	8	1.24	-16.7	M	A	4.42	214.15	2020-09-18
12:07:30	49.22584	-122.82319833333334	1	8	1.24	-16.7	M	A	4.82	202.67	2020-09-18
12:07:31	49.22580166666667	-122.82320833333333	1	8	1.24	-16.7	M	A	5.05	200.5	2020-09-18
12:07:32	49.22578	-122.82322666666667	1	8	0.99	-16.7	M	A	5.21	197.39	2020-09-18
12:07:33	49.22573666666667	-122.82323833333334	1	8	0.99	-16.7	M	A	5.5	192.17	2020-09-18
12:07:34	49.225698333333334	-122.82324333333334	1	8	1.24	-16.7	M	A	5.53	184.69	2020-09-18
12:07:35	49.225658333333335	-122.82324833333334	1	8	1.24	-16.7	M	A	5.56	184.77	2020-09-18
12:07:36	49.22562166666667	-122.82325166666666	1	8	1.24	-16.7	M	A	5.6	183.03	2020-09-18
12:07:37	49.22559	-122.823255	1	8	1.24	-16.7	M	A	5.43	183.55	2020-09-18
12:07:38	49.22555833333333	-122.82326833333333	1	8	1.24	-16.7	M	A	5.13	191.25	2020-09-18
12:07:39	49.225535	-122.823275	1	8	1.24	-16.7	M	A	4.69	192.44	2020-09-18
12:07:40	49.22550833333333	-122.82328333333334	1	8	1.24	-16.7	M	A	4.67	192.36	2020-09-18
12:07:41	49.22549	-122.82329166666666	1	8	1.24	-16.7	M	A	3.95	198.18	2020-09-18
12:07:42	49.225475	-122.82330333333333	1	9	1.2	-16.7	M	A	3.31	198.44	2020-09-18
12:07:43	49.22546333333333	-122.82331666666667	1	9	1.2	-16.7	M	A	3.01	198.64	2020-09-18
12:07:44	49.22544166666667	-122.82332166666667	1	8	1.24	-16.7	M	A	3.68	173.04	2020-09-18
12:07:45	49.22542833333333	-122.82332833333334	1	7	1.55	-16.7	M	A	3.28	172.51	2020-09-18
12:07:46	49.22542	-122.82333	1	7	1.55	-16.7	M	A	2.76	164.25	2020-09-18
12:07:47	49.225411666666666	-122.823335	1	7	1.55	-16.7	M	A	2.56	168.69	2020-09-18
12:07:48	49.2254	-122.82334166666666	1	7	1.55	-16.7	M	A	2.58	170.54	2020-09-18
12:07:49	49.225393333333336	-122.82334333333333	1	7	1.55	-16.7	M	A	2.4	167.98	2020-09-18
12:07:50	49.225388333333335	-122.82334333333333	1	7	1.55	-16.7	M	A	2.1	167.37	2020-09-18
12:07:51	49.225386666666665	-122.823345	1	7	1.55	-16.7	M	A	1.37	167.37	2020-09-18
12:07:52	49.225385	-122.82334666666667	1	7	1.55	-16.7	M	A	0.7	167.37	2020-09-18
12:07:53	49.225388333333335	-122.82335166666667	1	7	1.55	-16.7	M	A	0.63	167.37	2020-09-18
12:07:54	49.22539	-122.82335666666667	1	7	1.55	-16.7	M	A	0.67	167.37	2020-09-18
12:07:55	49.22539	-122.82335166666667	1	7	1.55	-16.7	M	A	0.67	167.37	2020-09-18
12:07:56	49.22539	-122.82334666666667	1	7	1.55	-16.7	M	A	0.64	167.37	2020-09-18
12:07:57	49.22539166666667	-122.82334333333333	1	7	1.55	-16.7	M	A	0.65	167.37	2020-09-18
12:07:58	49.225393333333336	-122.82334	1	7	1.55	-16.7	M	A	0.63	167.37	2020-09-18
12:07:59	49.225395	-122.82333666666666	1	7	1.55	-16.7	M	A	0.62	167.37	2020-09-18
12:08:00	49.225393333333336	-122.82333333333334	1	7	1.55	-16.7	M	A	0.63	167.37	2020-09-18
12:08:01	49.225393333333336	-122.82332833333334	1	7	1.55	-16.7	M	A	0.52	167.37	2020-09-18
12:08:02	49.22539166666667	-122.823325	1	6	1.62	-16.7	M	A	0.84	167.37	2020-09-18
12:08:03	49.22539166666667	-122.82332	1	6	1.62	-16.7	M	A	1.02	167.37	2020-09-18
12:08:04	49.225393333333336	-122.82331166666667	1	6	1.62	-16.7	M	A	1.08	167.37	2020-09-18
12:08:05	49.225395	-122.823305	1	6	1.62	-16.7	M	A	1.26	167.37	2020-09-18
12:08:06	49.22539666666667	-122.82329666666666	1	6	1.62	-16.7	M	A	1.36	167.37	2020-09-18
12:08:07	49.22539666666667	-122.82328666666666	1	6	1.62	-16.7	M	A	1.09	167.37	2020-09-18
12:08:08	49.22539666666667	-122.82328	1	6	1.62	-16.7	M	A	0.97	167.37	2020-09-18
12:08:09	49.22539666666667	-122.82327333333333	1	6	1.62	-16.7	M	A	0.66	167.37	2020-09-18
12:08:10	49.225395	-122.82326833333333	1	6	1.62	-16.7	M	A	0.61	167.37	2020-09-18
12:08:11	49.225395	-122.823265	1	7	1.34	-16.7	M	A	0.74	167.37	2020-09-18
12:08:12	49.22539666666667	-122.82326	1	6	1.62	-16.7	M	A	0.79	167.37	2020-09-18
12:08:13	49.22539833333333	-122.823255	1	6	1.62	-16.7	M	A	0.81	167.37	2020-09-18
12:08:14	49.22540166666667	-122.82325166666666	1	6	1.62	-16.7	M	A	1.02	167.37	2020-09-18
12:08:15	49.225406666666665	-122.82325	1	6	1.62	-16.7	M	A	1.04	167.37	2020-09-18
12:08:16	49.22541	-122.823245	1	6	1.62	-16.7	M	A	1.12	167.37	2020-09-18
12:08:17	49.225411666666666	-122.82323833333334	1	6	1.62	-16.7	M	A	1.34	167.37	2020-09-18
12:08:18	49.22541	-122.82322833333333	1	6	1.62	-16.7	M	A	1.51	167.37	2020-09-18
12:08:19	49.225405	-122.82322333333333	1	6	1.62	-16.7	M	A	1.37	167.37	2020-09-18
12:08:20	49.2254	-122.82321833333333	1	6	1.62	-16.7	M	A	1.06	167.37	2020-09-18
12:08:21	49.22539666666667	-122.82321166666667	1	6	1.62	-16.7	M	A	1.62	167.37	2020-09-18
12:08:22	49.225393333333336	-122.82320166666666	1	6	1.62	-16.7	M	A	2.12	115.61	2020-09-18
12:08:23	49.22539	-122.82319166666667	1	6	1.62	-16.7	M	A	1.94	105.49	2020-09-18
12:08:24	49.22537666666667	-122.82319166666667	1	6	1.62	-16.7	M	A	1.88	113.02	2020-09-18
12:08:25	49.22537	-122.82318	1	6	1.62	-16.7	M	A	2.12	110.99	2020-09-18
12:08:26	49.225365	-122.823165	1	6	1.62	-16.7	M	A	2.62	109.9	2020-09-18
12:08:27	49.225345	-122.82315166666666	1	6	1.62	-16.7	M	A	3.16	118.71	2020-09-18
12:08:28	49.22533166666667	-122.82312	1	6	1.62	-16.7	M	A	4.11	121.11	2020-09-18
12:08:29	49.22531333333333	-122.82308333333333	1	6	1.62	-16.7	M	A	4.96	122.63	2020-09-18
12:08:30	49.22526	-122.82301333333334	1	6	1.62	-16.7	M	A	6.53	126.71	2020-09-18
12:08:31	49.225205	-122.82293333333334	1	6	1.62	-16.7	M	A	7.95	127.93	2020-09-18
12:08:32	49.225141666666666	-122.82283833333334	1	6	1.62	-16.7	M	A	9.52	127.53	2020-09-18
12:08:33	49.22508166666667	-122.82274833333334	1	6	1.62	-16.7	M	A	10.69	128.02	2020-09-18
12:08:34	49.225006666666665	-122.82265166666667	1	6	1.62	-16.7	M	A	11.84	130.8	2020-09-18
12:08:35	49.224935	-122.82255333333333	1	6	1.62	-16.7	M	A	12.7	131.73	2020-09-18
12:08:36	49.224866666666664	-122.82245333333333	1	5	1.84	-16.7	M	A	13.57	132.2	2020-09-18
12:08:37	49.22479	-122.82234833333334	1	5	1.84	-16.7	M	A	14.33	133.38	2020-09-18
12:08:38	49.22472833333333	-122.82226	1	5	1.84	-16.7	M	A	14.54	132.76	2020-09-18
12:08:39	49.224668333333334	-122.82218333333333	1	5	1.84	-16.7	M	A	14.55	135.12	2020-09-18
12:08:40	49.224635	-122.82214666666667	1	5	1.84	-16.7	M	A	13.11	137.85	2020-09-18
12:08:41	49.224583333333335	-122.82209166666667	1	5	1.84	-16.7	M	A	13.09	139.21	2020-09-18
12:08:42	49.224535	-122.822035	1	5	1.84	-16.7	M	A	13.06	138.97	2020-09-18
12:08:43	49.2249	-122.82258333333333	1	5	1.84	-16.7	M	A	3.76	145.98	2020-09-18
12:08:44	49.22495	-122.82266333333334	1	5	1.84	-16.7	M	A	3.54	142.32	2020-09-18
12:08:45	49.22497333333333	-122.822685	1	5	1.85	-16.7	M	A	3.09	129.85	2020-09-18
12:08:46	49.22499666666667	-122.82270833333334	1	5	1.85	-16.7	M	A	3.12	121.17	2020-09-18
12:08:47	49.225051666666666	-122.82278166666667	1	5	1.85	-16.7	M	A	2.95	122.14	2020-09-18
12:08:48	49.225053333333335	-122.822795	1	5	1.85	-16.7	M	A	2.93	141.07	2020-09-18
12:08:49	49.22505	-122.822815	1	5	1.85	-16.7	M	A	3.24	148.41	2020-09-18
12:08:50	49.225055	-122.82284	1	6	1.61	-16.7	M	A	2.97	151.67	2020-09-18
12:08:51	49.22506833333333	-122.822875	1	6	1.62	-16.7	M	A	2.09	166.89	2020-09-18
12:08:52	49.22506833333333	-122.82288666666666	1	6	1.62	-16.7	M	A	2.14	159.43	2020-09-18
12:08:53	49.22506166666667	-122.82289666666667	1	6	1.78	-16.7	M	A	2.46	165.89	2020-09-18
12:08:54	49.225073333333334	-122.822985	1	7	1.54	-16.7	M	A	2.52	185.75	2020-09-18
12:08:55	49.22506333333333	-122.822985	1	6	1.62	-16.7	M	A	3.01	159.98	2020-09-18
12:08:56	49.22505833333334	-122.82299833333333	1	5	1.85	-16.7	M	A	2.98	160.25	2020-09-18
12:08:57	49.22506	-122.82300666666667	1	5	1.85	-16.7	M	A	2.42	158.1	2020-09-18
12:08:58	49.22506	-122.82301666666666	1	6	1.62	-16.7	M	A	2.75	148.2	2020-09-18
12:08:59	49.22505666666667	-122.823005	1	5	1.85	-16.7	M	A	2.74	137.13	2020-09-18
12:09:00	49.225046666666664	-122.822995	1	5	1.85	-16.7	M	A	2.8	131.07	2020-09-18
12:09:01	49.22504	-122.82300833333333	1	5	1.85	-16.7	M	A	2.83	138.68	2020-09-18
12:09:02	49.22504	-122.82302333333334	1	5	1.85	-16.7	M	A	2.2	146.25	2020-09-18
12:09:03	49.22504333333333	-122.82305	1	5	1.85	-16.7	M	A	1.91	146.25	2020-09-18
12:09:04	49.22504	-122.823065	1	5	1.85	-16.7	M	A	1.89	146.25	2020-09-18
12:09:05	49.225035	-122.82307166666666	1	5	1.85	-16.7	M	A	2.43	163.64	2020-09-18
12:09:06	49.22503	-122.82307166666666	1	5	1.85	-16.7	M	A	1.88	163.64	2020-09-18
12:09:07	49.22502166666666	-122.82307	1	5	1.85	-16.7	M	A	1.93	168.39	2020-09-18
12:09:08	49.22501666666667	-122.82307833333333	1	5	1.85	-16.7	M	A	1.99	174.05	2020-09-18
12:09:09	49.22501833333333	-122.82309333333333	1	5	1.85	-16.7	M	A	2.0	184.23	2020-09-18
12:09:10	49.22501333333334	-122.82310666666666	1	5	1.85	-16.7	M	A	2.24	186.3	2020-09-18
12:09:11	49.225006666666665	-122.82312666666667	1	5	1.85	-16.7	M	A	2.46	182.06	2020-09-18
12:09:12	49.225	-122.82314333333333	1	5	1.85	-16.7	M	A	2.79	174.74	2020-09-18
12:09:13	49.224995	-122.82315833333334	1	5	1.85	-16.7	M	A	2.76	171.76	2020-09-18
12:09:14	49.22499166666667	-122.82316833333333	1	5	1.85	-16.7	M	A	2.59	167.87	2020-09-18
12:09:15	49.224988333333336	-122.82318	1	5	1.86	-16.7	M	A	2.19	175.83	2020-09-18
12:09:16	49.224983333333334	-122.82318833333333	1	5	1.86	-16.7	M	A	2.42	167.82	2020-09-18
12:09:17	49.22497833333333	-122.823195	1	4	2.11	-16.7	M	A	2.39	161.63	2020-09-18
12:09:18	49.224975	-122.823195	1	4	2.11	-16.7	M	A	2.35	152.34	2020-09-18
12:09:19	49.22497	-122.82319166666667	1	4	2.12	-16.7	M	A	2.35	151.97	2020-09-18
12:09:20	49.224963333333335	-122.82318666666667	1	4	2.11	-16.7	M	A	2.54	153.3	2020-09-18
12:09:21	49.224955	-122.823185	1	4	2.12	-16.7	M	A	2.6	156.61	2020-09-18
12:09:22	49.224981666666665	-122.823185	1	4	2.12	-16.7	M	A	2.23	148.0	2020-09-18
12:09:23	49.224995	-122.82318666666667	1	4	2.12	-16.7	M	A	2.07	145.93	2020-09-18
12:09:24	49.225001666666664	-122.82319333333334	1	4	2.12	-16.7	M	A	2.12	139.63	2020-09-18
12:09:25	49.225008333333335	-122.8232	1	4	2.12	-16.7	M	A	1.82	139.63	2020-09-18
12:09:26	49.22500333333333	-122.823205	1	5	2.01	-16.7	M	A	1.8	139.63	2020-09-18
12:09:27	49.225008333333335	-122.823205	1	4	2.12	-16.7	M	A	1.79	139.63	2020-09-18
12:09:28	49.22501166666667	-122.82321166666667	1	5	1.86	-16.7	M	A	2.06	166.61	2020-09-18
12:09:29	49.22501666666667	-122.82323	1	5	1.86	-16.7	M	A	2.06	177.41	2020-09-18
12:09:30	49.22501833333333	-122.82323666666667	1	5	1.86	-16.7	M	A	1.9	177.41	2020-09-18
12:09:31	49.225015	-122.823255	1	6	1.79	-16.7	M	A	1.86	177.41	2020-09-18
12:09:32	49.22502	-122.82325833333333	1	5	1.86	-16.7	M	A	1.35	177.41	2020-09-18
12:09:33	49.22502	-122.82326	1	5	1.86	-16.7	M	A	1.09	177.41	2020-09-18
12:09:34	49.22501666666667	-122.82326166666667	1	5	1.86	-16.7	M	A	0.84	177.41	2020-09-18
12:09:35	49.22501333333334	-122.823265	1	5	1.86	-16.7	M	A	0.63	177.41	2020-09-18
12:09:36	49.22501	-122.823265	1	5	1.86	-16.7	M	A	0.72	177.41	2020-09-18
12:09:37	49.225006666666665	-122.82326333333333	1	5	1.86	-16.7	M	A	0.37	177.41	2020-09-18
12:09:38	49.225005	-122.82326666666667	1	5	1.86	-16.7	M	A	0.73	177.41	2020-09-18
12:09:39	49.225005	-122.82327166666667	1	5	1.86	-16.7	M	A	0.65	177.41	2020-09-18
12:09:40	49.225005	-122.82327666666667	1	5	1.86	-16.7	M	A	0.78	177.41	2020-09-18
12:09:41	49.225005	-122.82328166666667	1	5	1.86	-16.7	M	A	0.68	177.41	2020-09-18
12:09:42	49.225006666666665	-122.82328666666666	1	5	1.86	-16.7	M	A	0.97	177.41	2020-09-18
12:09:43	49.22501	-122.82329166666666	1	5	1.86	-16.7	M	A	1.22	177.41	2020-09-18
